ID_Envio;ID_Transportista;Fecha_Salida;Tipo_Vehiculo;Tipo_Carga;Region_Origen;Region_Destino;Distancia_Km;Costo_Combustible;Costo_Mantenimiento;Tarifa_Cliente;Estado_Final;Fecha_Llegada_Estimada;Fecha_Llegada_Real
ENV01972;ID_T011;2024-12-07;Camioneta;Materiales_Construccion;Norte;Canarias;597;161;62;349;Retrasado;2024-12-08 04:39:21.600;2024-12-12 04:39:21.600000
ENV01973;ID_T008;2024-02-19;Furgoneta;Mobiliario;Levante;Andalucía;840;125;86;406;Cancelado;2024-02-20 16:19:12.000;2024-02-20 16:19:12.000000
ENV01974;ID_T014;2024-11-13;Furgoneta;Químicos;Canarias;Sur;460;143;104;279;Retrasado;2024-11-13 22:04:48.000;2024-11-18 22:04:48.000000
ENV01975;ID_T006;2024-01-11;Furgoneta;Frío;Sur;Canarias;597;108;11;276;Entregado;2024-01-12 04:39:21.600;2024-01-12 16:09:52.249921
ENV01976;ID_T008;2024-06-30;Furgoneta;Químicos;Centro;Andalucía;585;52;63;335;Retrasado;2024-07-01 04:04:48.000;2024-07-05 04:04:48.000000
ENV01977;ID_T011;2024-02-22;Camioneta;Materiales_Construccion;Sur;Norte;169;273;21;375;Cancelado;2024-02-22 08:06:43.200;2024-02-22 08:06:43.200000
ENV01978;ID_T002;2024-04-11;Camioneta;Frío;Sur;Levante;390;32;10;294;Cancelado;2024-04-11 18:43:12.000;2024-04-11 18:43:12.000000
ENV01979;ID_T003;2024-07-24;Furgoneta;Frío;Levante;Levante;895;278;97;419;Entregado;2024-07-25 18:57:36.000;2024-07-25 09:27:39.399673
ENV01980;ID_T015;2024-08-22;Camioneta;Paqueteria;Levante;Norte;425;149;20;374;Retrasado;2024-08-22 20:24:00.000;2024-08-26 20:24:00.000000
ENV01981;ID_T009;2024-01-06;Furgoneta;Paqueteria;Sur;Centro;993;184;37;164;Retrasado;2024-01-07 23:39:50.400;2024-01-09 23:39:50.400000
ENV01982;ID_T011;2024-08-25;Furgoneta;Materiales_Construccion;Levante;Centro;859;33;40;350;Entregado;2024-08-26 17:13:55.200;2024-08-26 20:47:50.863026
ENV01983;ID_T009;2024-12-12;Camioneta;Paqueteria;Andalucía;Levante;618;217;16;447;Entregado;2024-12-13 05:39:50.400;2024-12-12 19:07:41.330596
ENV01984;ID_T003;2024-10-11;Furgoneta;Químicos;Levante;Levante;50;359;62;241;Retrasado;2024-10-11 02:24:00.000;2024-10-16 02:24:00.000000
ENV01985;ID_T008;2024-09-06;Camioneta;Mobiliario;Canarias;Canarias;184;372;122;455;Entregado;2024-09-06 08:49:55.200;2024-09-06 05:20:09.108460
ENV01986;ID_T006;2024-05-07;Camioneta;Químicos;Norte;Centro;585;204;57;232;Cancelado;2024-05-08 04:04:48.000;2024-05-08 04:04:48.000000
ENV01987;ID_T003;2024-11-30;Furgoneta;Materiales_Construccion;Centro;Norte;236;95;101;224;Entregado;2024-11-30 11:19:40.800;2024-11-30 13:14:06.535908
ENV01988;ID_T006;2024-07-19;Furgoneta;Materiales_Construccion;Andalucía;Centro;820;188;33;128;Entregado;2024-07-20 15:21:36.000;2024-07-20 05:10:03.815375
ENV01989;ID_T005;2024-05-06;Furgoneta;Mobiliario;Centro;Centro;764;132;31;264;Retrasado;2024-05-07 12:40:19.200;2024-05-12 12:40:19.200000
ENV01990;ID_T002;2024-01-21;Camioneta;Paqueteria;Sur;Norte;573;129;48;216;Retrasado;2024-01-22 03:30:14.400;2024-01-25 03:30:14.400000
ENV01991;ID_T008;2024-01-15;Camioneta;Mobiliario;Sur;Andalucía;490;161;13;181;Entregado;2024-01-15 23:31:12.000;2024-01-16 04:19:22.812628
ENV01992;ID_T015;2024-07-28;Furgoneta;Mobiliario;Canarias;Centro;633;129;10;151;Entregado;2024-07-29 06:23:02.400;2024-07-29 13:42:05.470468
ENV01993;ID_T013;2024-01-19;Furgoneta;Frío;Canarias;Centro;1038;105;51;448;Retrasado;2024-01-21 01:49:26.400;2024-01-24 01:49:26.400000
ENV01994;ID_T006;2024-12-30;Furgoneta;Materiales_Construccion;Sur;Sur;50;112;30;630;Entregado;2024-12-30 02:24:00.000;2024-12-30 08:29:51.104458
ENV01995;ID_T015;2024-11-16;Camioneta;Mobiliario;Sur;Norte;152;43;70;565;Retrasado;2024-11-16 07:17:45.600;2024-11-17 07:17:45.600000
ENV01996;ID_T015;2024-01-25;Furgoneta;Mobiliario;Canarias;Andalucía;416;220;33;380;Retrasado;2024-01-25 19:58:04.800;2024-01-30 19:58:04.800000
ENV01997;ID_T009;2024-11-27;Camioneta;Frío;Levante;Canarias;258;363;35;282;Retrasado;2024-11-27 12:23:02.400;2024-11-30 12:23:02.400000
ENV01998;ID_T015;2024-05-20;Camioneta;Materiales_Construccion;Canarias;Andalucía;553;20;37;413;Retrasado;2024-05-21 02:32:38.400;2024-05-23 02:32:38.400000
ENV01999;ID_T007;2024-01-16;Furgoneta;Químicos;Norte;Centro;513;148;57;308;Cancelado;2024-01-17 00:37:26.400;2024-01-17 00:37:26.400000
ENV02000;ID_T003;2024-04-18;Camioneta;Químicos;Norte;Centro;146;20;47;470;Entregado;2024-04-18 07:00:28.800;2024-04-18 01:06:44.758904
ENV02001;ID_T010;2024-01-15;Camioneta;Paqueteria;Sur;Norte;485;99;59;287;Retrasado;2024-01-15 23:16:48.000;2024-01-20 23:16:48.000000
ENV02002;ID_T004;2024-12-08;Camioneta;Materiales_Construccion;Centro;Canarias;446;258;75;337;Entregado;2024-12-08 21:24:28.800;2024-12-09 04:11:55.807696
ENV02003;ID_T006;2024-08-04;Camioneta;Mobiliario;Levante;Sur;350;223;39;485;Retrasado;2024-08-04 16:48:00.000;2024-08-09 16:48:00.000000
ENV02004;ID_T015;2024-11-17;Camioneta;Materiales_Construccion;Andalucía;Norte;378;52;19;303;Entregado;2024-11-17 18:08:38.400;2024-11-17 15:17:26.237519
ENV02005;ID_T006;2024-05-13;Furgoneta;Paqueteria;Levante;Sur;214;260;21;335;Cancelado;2024-05-13 10:16:19.200;2024-05-13 10:16:19.200000
ENV02006;ID_T012;2024-02-26;Furgoneta;Químicos;Centro;Centro;646;309;79;322;Entregado;2024-02-27 07:00:28.800;2024-02-27 02:44:49.074208
ENV02007;ID_T004;2024-10-13;Camioneta;Paqueteria;Centro;Canarias;682;206;67;421;Entregado;2024-10-14 08:44:09.600;2024-10-14 13:26:08.611364
ENV02008;ID_T009;2024-06-22;Furgoneta;Mobiliario;Norte;Norte;587;207;41;315;Cancelado;2024-06-23 04:10:33.600;2024-06-23 04:10:33.600000
ENV02009;ID_T015;2024-08-16;Camioneta;Materiales_Construccion;Levante;Levante;491;153;10;249;Cancelado;2024-08-16 23:34:04.800;2024-08-16 23:34:04.800000
ENV02010;ID_T006;2024-12-18;Camioneta;Mobiliario;Andalucía;Levante;1155;187;10;411;Entregado;2024-12-20 07:26:24.000;2024-12-20 13:18:59.542956
ENV02011;ID_T009;2024-01-16;Camioneta;Mobiliario;Norte;Sur;634;161;10;345;Entregado;2024-01-17 06:25:55.200;2024-01-17 00:44:17.552330
ENV02012;ID_T013;2024-09-01;Furgoneta;Químicos;Centro;Levante;232;124;105;201;Retrasado;2024-09-01 11:08:09.600;2024-09-02 11:08:09.600000
ENV02013;ID_T004;2024-04-11;Camioneta;Mobiliario;Centro;Canarias;739;138;10;298;Retrasado;2024-04-12 11:28:19.200;2024-04-16 11:28:19.200000
ENV02014;ID_T008;2024-02-19;Camioneta;Químicos;Centro;Norte;393;157;10;481;Cancelado;2024-02-19 18:51:50.400;2024-02-19 18:51:50.400000
ENV02015;ID_T013;2024-08-19;Furgoneta;Químicos;Canarias;Andalucía;981;105;50;386;Retrasado;2024-08-20 23:05:16.800;2024-08-23 23:05:16.800000
ENV02016;ID_T006;2024-07-26;Furgoneta;Químicos;Andalucía;Canarias;831;52;53;216;Cancelado;2024-07-27 15:53:16.800;2024-07-27 15:53:16.800000
ENV02017;ID_T007;2024-05-31;Furgoneta;Paqueteria;Levante;Centro;756;171;46;374;Entregado;2024-06-01 12:17:16.800;2024-06-01 02:27:29.946859
ENV02018;ID_T009;2024-08-07;Furgoneta;Frío;Centro;Levante;276;43;36;384;Retrasado;2024-08-07 13:14:52.800;2024-08-09 13:14:52.800000
ENV02019;ID_T002;2024-12-07;Camioneta;Frío;Sur;Norte;250;63;10;670;Cancelado;2024-12-07 12:00:00.000;2024-12-07 12:00:00.000000
ENV02020;ID_T010;2024-03-26;Furgoneta;Mobiliario;Centro;Levante;272;174;13;426;Retrasado;2024-03-26 13:03:21.600;2024-03-30 13:03:21.600000
ENV02021;ID_T008;2024-11-08;Camioneta;Materiales_Construccion;Canarias;Centro;386;126;72;223;Entregado;2024-11-08 18:31:40.800;2024-11-09 03:29:20.530393
ENV02022;ID_T013;2024-11-21;Furgoneta;Materiales_Construccion;Centro;Centro;1031;212;114;337;Cancelado;2024-11-23 01:29:16.800;2024-11-23 01:29:16.800000
ENV02023;ID_T008;2024-07-04;Furgoneta;Frío;Andalucía;Andalucía;529;210;14;324;Entregado;2024-07-05 01:23:31.200;2024-07-04 22:24:07.686426
ENV02024;ID_T007;2024-09-07;Camioneta;Frío;Centro;Centro;496;220;42;455;Retrasado;2024-09-07 23:48:28.800;2024-09-08 23:48:28.800000
ENV02025;ID_T004;2024-01-13;Camioneta;Paqueteria;Andalucía;Centro;365;115;50;592;Retrasado;2024-01-13 17:31:12.000;2024-01-16 17:31:12.000000
ENV02026;ID_T008;2024-11-21;Furgoneta;Frío;Levante;Sur;973;158;100;201;Entregado;2024-11-22 22:42:14.400;2024-11-23 09:33:20.877716
ENV02027;ID_T003;2024-08-19;Furgoneta;Mobiliario;Norte;Sur;298;81;22;462;Retrasado;2024-08-19 14:18:14.400;2024-08-22 14:18:14.400000
ENV02028;ID_T010;2024-09-17;Camioneta;Químicos;Levante;Centro;359;203;65;114;Cancelado;2024-09-17 17:13:55.200;2024-09-17 17:13:55.200000
ENV02029;ID_T006;2024-09-02;Furgoneta;Mobiliario;Canarias;Centro;50;123;10;300;Cancelado;2024-09-02 02:24:00.000;2024-09-02 02:24:00.000000
ENV02030;ID_T002;2024-01-15;Camioneta;Mobiliario;Centro;Sur;391;50;22;313;Entregado;2024-01-15 18:46:04.800;2024-01-15 10:46:46.652035
ENV02031;ID_T012;2024-11-30;Camioneta;Químicos;Norte;Levante;318;97;43;637;Retrasado;2024-11-30 15:15:50.400;2024-12-05 15:15:50.400000
ENV02032;ID_T008;2024-02-09;Furgoneta;Paqueteria;Canarias;Levante;508;153;14;335;Cancelado;2024-02-10 00:23:02.400;2024-02-10 00:23:02.400000
ENV02033;ID_T001;2024-02-17;Furgoneta;Químicos;Canarias;Andalucía;685;145;46;371;Entregado;2024-02-18 08:52:48.000;2024-02-18 19:47:09.314617
ENV02034;ID_T003;2024-05-22;Camioneta;Químicos;Sur;Levante;510;159;31;297;Cancelado;2024-05-23 00:28:48.000;2024-05-23 00:28:48.000000
ENV02035;ID_T002;2024-02-10;Camioneta;Materiales_Construccion;Norte;Centro;645;189;32;362;Cancelado;2024-02-11 06:57:36.000;2024-02-11 06:57:36.000000
ENV02036;ID_T002;2024-01-31;Furgoneta;Mobiliario;Levante;Norte;555;168;91;277;Entregado;2024-02-01 02:38:24.000;2024-02-01 06:59:07.662271
ENV02037;ID_T005;2024-01-27;Furgoneta;Frío;Norte;Andalucía;239;156;27;229;Entregado;2024-01-27 11:28:19.200;2024-01-27 17:02:42.195472
ENV02038;ID_T001;2024-08-15;Furgoneta;Mobiliario;Andalucía;Levante;882;287;10;524;Cancelado;2024-08-16 18:20:09.600;2024-08-16 18:20:09.600000
ENV02039;ID_T006;2024-01-26;Furgoneta;Mobiliario;Norte;Sur;50;219;35;265;Entregado;2024-01-26 02:24:00.000;2024-01-26 12:27:58.304420
ENV02040;ID_T003;2024-02-06;Camioneta;Frío;Norte;Centro;747;108;17;373;Entregado;2024-02-07 11:51:21.600;2024-02-07 04:18:25.313629
ENV02041;ID_T009;2024-09-23;Furgoneta;Paqueteria;Andalucía;Canarias;378;166;54;451;Entregado;2024-09-23 18:08:38.400;2024-09-24 05:18:07.893848
ENV02042;ID_T014;2024-07-09;Camioneta;Materiales_Construccion;Norte;Norte;464;68;91;372;Entregado;2024-07-09 22:16:19.200;2024-07-09 22:06:45.341615
ENV02043;ID_T013;2024-09-12;Camioneta;Frío;Andalucía;Andalucía;314;278;40;602;Cancelado;2024-09-12 15:04:19.200;2024-09-12 15:04:19.200000
ENV02044;ID_T002;2024-06-08;Furgoneta;Frío;Centro;Canarias;308;28;70;535;Entregado;2024-06-08 14:47:02.400;2024-06-08 19:55:01.470794
ENV02045;ID_T004;2024-08-15;Furgoneta;Químicos;Andalucía;Sur;394;197;85;495;Cancelado;2024-08-15 18:54:43.200;2024-08-15 18:54:43.200000
ENV02046;ID_T003;2024-06-30;Camioneta;Químicos;Norte;Centro;750;59;49;402;Retrasado;2024-07-01 12:00:00.000;2024-07-05 12:00:00.000000
ENV02047;ID_T009;2024-08-10;Camioneta;Mobiliario;Centro;Andalucía;883;152;83;330;Retrasado;2024-08-11 18:23:02.400;2024-08-16 18:23:02.400000
ENV02048;ID_T003;2024-06-30;Camioneta;Materiales_Construccion;Andalucía;Canarias;555;139;58;568;Entregado;2024-07-01 02:38:24.000;2024-07-01 05:27:07.238634
ENV02049;ID_T010;2024-02-11;Camioneta;Materiales_Construccion;Norte;Andalucía;899;214;16;128;Cancelado;2024-02-12 19:09:07.200;2024-02-12 19:09:07.200000
ENV02050;ID_T015;2024-09-09;Furgoneta;Paqueteria;Levante;Sur;548;136;52;185;Cancelado;2024-09-10 02:18:14.400;2024-09-10 02:18:14.400000
ENV02051;ID_T010;2024-03-22;Furgoneta;Mobiliario;Levante;Centro;220;38;55;152;Entregado;2024-03-22 10:33:36.000;2024-03-22 05:05:13.758319
ENV02052;ID_T009;2024-10-27;Furgoneta;Materiales_Construccion;Sur;Sur;51;109;10;164;Entregado;2024-10-27 02:26:52.800;2024-10-27 04:50:11.681733
ENV02053;ID_T011;2024-01-09;Furgoneta;Frío;Centro;Canarias;219;258;82;287;Entregado;2024-01-09 10:30:43.200;2024-01-09 06:49:48.850167
ENV02054;ID_T013;2024-10-24;Camioneta;Frío;Levante;Norte;379;124;73;133;Cancelado;2024-10-24 18:11:31.200;2024-10-24 18:11:31.200000
ENV02055;ID_T001;2024-01-16;Camioneta;Químicos;Norte;Norte;481;194;46;390;Entregado;2024-01-16 23:05:16.800;2024-01-17 09:51:22.866768
ENV02056;ID_T003;2024-01-06;Camioneta;Mobiliario;Canarias;Canarias;374;161;46;303;Retrasado;2024-01-06 17:57:07.200;2024-01-08 17:57:07.200000
ENV02057;ID_T011;2024-05-10;Camioneta;Paqueteria;Sur;Levante;269;161;60;325;Cancelado;2024-05-10 12:54:43.200;2024-05-10 12:54:43.200000
ENV02058;ID_T009;2024-11-04;Camioneta;Químicos;Sur;Centro;834;39;55;335;Entregado;2024-11-05 16:01:55.200;2024-11-05 15:48:51.918638
ENV02059;ID_T009;2024-06-03;Furgoneta;Paqueteria;Canarias;Andalucía;282;204;56;528;Retrasado;2024-06-03 13:32:09.600;2024-06-05 13:32:09.600000
ENV02060;ID_T014;2024-01-12;Furgoneta;Químicos;Sur;Levante;601;74;32;433;Retrasado;2024-01-13 04:50:52.800;2024-01-16 04:50:52.800000
ENV02061;ID_T015;2024-07-02;Camioneta;Químicos;Andalucía;Canarias;307;317;41;300;Entregado;2024-07-02 14:44:09.600;2024-07-02 20:22:20.464235
ENV02062;ID_T013;2024-10-12;Camioneta;Químicos;Norte;Andalucía;538;110;77;275;Entregado;2024-10-13 01:49:26.400;2024-10-13 10:25:19.015775
ENV02063;ID_T001;2024-12-29;Furgoneta;Químicos;Centro;Andalucía;452;262;49;312;Cancelado;2024-12-29 21:41:45.600;2024-12-29 21:41:45.600000
ENV02064;ID_T012;2024-08-14;Camioneta;Frío;Andalucía;Centro;423;59;46;181;Cancelado;2024-08-14 20:18:14.400;2024-08-14 20:18:14.400000
ENV02065;ID_T001;2024-03-29;Camioneta;Materiales_Construccion;Sur;Canarias;409;99;84;517;Retrasado;2024-03-29 19:37:55.200;2024-04-03 19:37:55.200000
ENV02066;ID_T005;2024-02-20;Furgoneta;Mobiliario;Centro;Sur;331;97;64;318;Entregado;2024-02-20 15:53:16.800;2024-02-20 06:52:56.082839
ENV02067;ID_T013;2024-07-21;Furgoneta;Químicos;Andalucía;Sur;608;286;92;148;Cancelado;2024-07-22 05:11:02.400;2024-07-22 05:11:02.400000
ENV02068;ID_T014;2024-04-23;Camioneta;Mobiliario;Norte;Levante;814;20;44;269;Entregado;2024-04-24 15:04:19.200;2024-04-25 02:26:08.583530
ENV02069;ID_T010;2024-09-23;Camioneta;Frío;Norte;Canarias;410;209;17;378;Cancelado;2024-09-23 19:40:48.000;2024-09-23 19:40:48.000000
ENV02070;ID_T013;2024-01-01;Camioneta;Frío;Centro;Canarias;647;192;85;489;Cancelado;2024-01-02 07:03:21.600;2024-01-02 07:03:21.600000
ENV02071;ID_T003;2024-01-27;Camioneta;Materiales_Construccion;Centro;Centro;464;20;72;211;Entregado;2024-01-27 22:16:19.200;2024-01-28 04:11:18.783555
ENV02072;ID_T004;2024-07-08;Camioneta;Paqueteria;Norte;Levante;807;167;87;482;Retrasado;2024-07-09 14:44:09.600;2024-07-13 14:44:09.600000
ENV02073;ID_T002;2024-04-28;Camioneta;Químicos;Canarias;Centro;1120;249;100;415;Retrasado;2024-04-30 05:45:36.000;2024-05-05 05:45:36.000000
ENV02074;ID_T014;2024-01-19;Camioneta;Químicos;Norte;Levante;157;81;46;328;Retrasado;2024-01-19 07:32:09.600;2024-01-22 07:32:09.600000
ENV02075;ID_T004;2024-06-13;Furgoneta;Frío;Centro;Norte;305;281;10;407;Entregado;2024-06-13 14:38:24.000;2024-06-13 16:50:27.187879
ENV02076;ID_T006;2024-04-30;Furgoneta;Químicos;Levante;Canarias;549;236;75;439;Retrasado;2024-05-01 02:21:07.200;2024-05-04 02:21:07.200000
ENV02077;ID_T003;2024-02-18;Furgoneta;Químicos;Sur;Sur;296;169;32;464;Retrasado;2024-02-18 14:12:28.800;2024-02-21 14:12:28.800000
ENV02078;ID_T012;2024-12-13;Furgoneta;Materiales_Construccion;Andalucía;Andalucía;943;336;14;331;Cancelado;2024-12-14 21:15:50.400;2024-12-14 21:15:50.400000
ENV02079;ID_T006;2024-05-21;Camioneta;Frío;Centro;Norte;422;183;26;391;Cancelado;2024-05-21 20:15:21.600;2024-05-21 20:15:21.600000
ENV02080;ID_T012;2024-09-09;Camioneta;Paqueteria;Canarias;Levante;154;230;42;510;Retrasado;2024-09-09 07:23:31.200;2024-09-12 07:23:31.200000
ENV02081;ID_T014;2024-11-10;Furgoneta;Mobiliario;Levante;Sur;976;79;54;267;Cancelado;2024-11-11 22:50:52.800;2024-11-11 22:50:52.800000
ENV02082;ID_T002;2024-03-09;Camioneta;Frío;Centro;Norte;912;321;44;317;Cancelado;2024-03-10 19:46:33.600;2024-03-10 19:46:33.600000
ENV02083;ID_T012;2024-06-29;Camioneta;Materiales_Construccion;Canarias;Levante;730;154;84;435;Retrasado;2024-06-30 11:02:24.000;2024-07-05 11:02:24.000000
ENV02084;ID_T014;2024-11-23;Furgoneta;Materiales_Construccion;Canarias;Norte;211;20;51;283;Entregado;2024-11-23 10:07:40.800;2024-11-23 12:21:50.211310
ENV02085;ID_T013;2024-01-17;Camioneta;Químicos;Norte;Levante;145;106;27;389;Entregado;2024-01-17 06:57:36.000;2024-01-16 22:49:18.883411
ENV02086;ID_T004;2024-05-17;Camioneta;Mobiliario;Levante;Norte;619;173;73;348;Entregado;2024-05-18 05:42:43.200;2024-05-18 07:05:00.333669
ENV02087;ID_T002;2024-02-11;Furgoneta;Mobiliario;Andalucía;Sur;50;248;22;373;Retrasado;2024-02-11 02:24:00.000;2024-02-12 02:24:00.000000
ENV02088;ID_T013;2024-07-17;Camioneta;Frío;Andalucía;Sur;635;250;10;336;Entregado;2024-07-18 06:28:48.000;2024-07-18 00:15:32.013944
ENV02089;ID_T010;2024-04-11;Furgoneta;Materiales_Construccion;Levante;Sur;1082;83;34;346;Retrasado;2024-04-13 03:56:09.600;2024-04-17 03:56:09.600000
ENV02090;ID_T005;2024-12-02;Camioneta;Mobiliario;Canarias;Sur;704;56;83;419;Retrasado;2024-12-03 09:47:31.200;2024-12-05 09:47:31.200000
ENV02091;ID_T004;2024-12-23;Furgoneta;Paqueteria;Andalucía;Levante;565;37;65;380;Entregado;2024-12-24 03:07:12.000;2024-12-23 23:45:54.339259
ENV02092;ID_T005;2024-10-26;Camioneta;Químicos;Andalucía;Canarias;567;20;36;296;Entregado;2024-10-27 03:12:57.600;2024-10-27 10:00:27.005374
ENV02093;ID_T012;2024-08-05;Camioneta;Frío;Norte;Levante;741;121;91;498;Entregado;2024-08-06 11:34:04.800;2024-08-06 03:51:06.383621
ENV02094;ID_T015;2024-11-23;Furgoneta;Mobiliario;Andalucía;Canarias;579;227;92;331;Entregado;2024-11-24 03:47:31.200;2024-11-23 17:53:53.761707
ENV02095;ID_T003;2024-07-11;Furgoneta;Químicos;Centro;Sur;570;105;43;360;Retrasado;2024-07-12 03:21:36.000;2024-07-17 03:21:36.000000
ENV02096;ID_T001;2024-03-04;Furgoneta;Frío;Centro;Sur;661;123;74;404;Entregado;2024-03-05 07:43:40.800;2024-03-05 02:35:23.908679
ENV02097;ID_T013;2024-05-21;Furgoneta;Frío;Levante;Sur;692;75;10;205;Entregado;2024-05-22 09:12:57.600;2024-05-22 06:07:20.017385
ENV02098;ID_T002;2024-04-08;Camioneta;Mobiliario;Norte;Centro;751;24;10;204;Cancelado;2024-04-09 12:02:52.800;2024-04-09 12:02:52.800000
ENV02099;ID_T005;2024-03-07;Camioneta;Mobiliario;Sur;Norte;427;191;63;415;Entregado;2024-03-07 20:29:45.600;2024-03-08 01:50:57.608886
ENV02100;ID_T002;2024-10-08;Camioneta;Frío;Sur;Sur;708;207;48;279;Entregado;2024-10-09 09:59:02.400;2024-10-09 21:07:42.409338
ENV02101;ID_T007;2024-02-01;Furgoneta;Frío;Canarias;Norte;877;138;29;420;Retrasado;2024-02-02 18:05:45.600;2024-02-03 18:05:45.600000
ENV02102;ID_T011;2024-08-21;Camioneta;Mobiliario;Centro;Norte;970;113;49;94;Entregado;2024-08-22 22:33:36.000;2024-08-22 19:55:15.628525
ENV02103;ID_T008;2024-12-18;Camioneta;Frío;Andalucía;Canarias;581;119;69;621;Entregado;2024-12-19 03:53:16.800;2024-12-18 20:26:35.882005
ENV02104;ID_T009;2024-03-13;Furgoneta;Materiales_Construccion;Sur;Levante;914;206;54;372;Cancelado;2024-03-14 19:52:19.200;2024-03-14 19:52:19.200000
ENV02105;ID_T006;2024-09-23;Camioneta;Mobiliario;Andalucía;Centro;463;144;10;381;Entregado;2024-09-23 22:13:26.400;2024-09-23 21:31:48.519361
ENV02106;ID_T014;2024-10-26;Furgoneta;Paqueteria;Norte;Sur;334;248;55;487;Retrasado;2024-10-26 16:01:55.200;2024-10-30 16:01:55.200000
ENV02107;ID_T005;2024-09-03;Camioneta;Materiales_Construccion;Centro;Levante;50;266;39;508;Retrasado;2024-09-03 02:24:00.000;2024-09-07 02:24:00.000000
ENV02108;ID_T009;2024-05-03;Camioneta;Frío;Norte;Norte;213;124;86;206;Retrasado;2024-05-03 10:13:26.400;2024-05-07 10:13:26.400000
ENV02109;ID_T012;2024-02-22;Furgoneta;Materiales_Construccion;Norte;Norte;367;123;34;328;Entregado;2024-02-22 17:36:57.600;2024-02-22 22:50:09.232176
ENV02110;ID_T009;2024-05-31;Furgoneta;Materiales_Construccion;Centro;Sur;462;47;56;229;Cancelado;2024-05-31 22:10:33.600;2024-05-31 22:10:33.600000
ENV02111;ID_T010;2024-09-01;Furgoneta;Químicos;Sur;Centro;711;158;95;147;Entregado;2024-09-02 10:07:40.800;2024-09-02 06:27:50.049557
ENV02112;ID_T015;2024-02-20;Camioneta;Materiales_Construccion;Centro;Centro;50;102;10;280;Retrasado;2024-02-20 02:24:00.000;2024-02-23 02:24:00.000000
ENV02113;ID_T012;2024-07-23;Camioneta;Materiales_Construccion;Canarias;Canarias;611;218;89;469;Cancelado;2024-07-24 05:19:40.800;2024-07-24 05:19:40.800000
ENV02114;ID_T011;2024-07-24;Furgoneta;Paqueteria;Norte;Norte;888;141;83;348;Cancelado;2024-07-25 18:37:26.400;2024-07-25 18:37:26.400000
ENV02115;ID_T006;2024-04-20;Camioneta;Frío;Levante;Norte;425;99;75;461;Cancelado;2024-04-20 20:24:00.000;2024-04-20 20:24:00.000000
ENV02116;ID_T006;2024-08-19;Camioneta;Químicos;Andalucía;Sur;363;190;11;132;Cancelado;2024-08-19 17:25:26.400;2024-08-19 17:25:26.400000
ENV02117;ID_T010;2024-05-25;Camioneta;Frío;Andalucía;Canarias;462;121;48;493;Retrasado;2024-05-25 22:10:33.600;2024-05-28 22:10:33.600000
ENV02118;ID_T003;2024-03-23;Camioneta;Paqueteria;Norte;Canarias;313;142;15;327;Cancelado;2024-03-23 15:01:26.400;2024-03-23 15:01:26.400000
ENV02119;ID_T010;2024-05-20;Furgoneta;Paqueteria;Canarias;Levante;50;135;10;351;Cancelado;2024-05-20 02:24:00.000;2024-05-20 02:24:00.000000
ENV02120;ID_T005;2024-12-13;Camioneta;Frío;Centro;Andalucía;511;205;72;342;Cancelado;2024-12-14 00:31:40.800;2024-12-14 00:31:40.800000
ENV02121;ID_T013;2024-08-17;Furgoneta;Paqueteria;Centro;Sur;398;210;31;453;Entregado;2024-08-17 19:06:14.400;2024-08-17 19:55:05.632767
ENV02122;ID_T008;2024-04-12;Furgoneta;Paqueteria;Canarias;Sur;449;201;52;469;Entregado;2024-04-12 21:33:07.200;2024-04-12 21:03:33.676453
ENV02123;ID_T006;2024-12-25;Camioneta;Materiales_Construccion;Sur;Norte;50;198;10;141;Retrasado;2024-12-25 02:24:00.000;2024-12-26 02:24:00.000000
ENV02124;ID_T004;2024-04-21;Furgoneta;Paqueteria;Centro;Sur;548;120;35;230;Retrasado;2024-04-22 02:18:14.400;2024-04-24 02:18:14.400000
ENV02125;ID_T006;2024-02-16;Camioneta;Frío;Sur;Centro;435;278;48;420;Retrasado;2024-02-16 20:52:48.000;2024-02-20 20:52:48.000000
ENV02126;ID_T011;2024-01-03;Furgoneta;Frío;Levante;Levante;72;124;10;311;Retrasado;2024-01-03 03:27:21.600;2024-01-08 03:27:21.600000
ENV02127;ID_T014;2024-02-21;Camioneta;Materiales_Construccion;Canarias;Andalucía;1036;156;77;489;Entregado;2024-02-23 01:43:40.800;2024-02-23 05:47:38.160256
ENV02128;ID_T012;2024-12-27;Camioneta;Paqueteria;Centro;Norte;286;109;31;346;Entregado;2024-12-27 13:43:40.800;2024-12-27 12:03:00.957221
